listing_id,lat,lon,price,beds,price_bed,neighbourhood,property_type,room_type,accommodates
4364989,42.340922,-71.0773107,$175.00,2,87.5,South End,Apartment,Entire home/apt,4
14091605,42.3385143,-71.0762779,$69.00,1,69,South End,Loft,Private room,2
6758482,42.3432702,-71.0784884,$150.00,1,150,South End,Apartment,Entire home/apt,2
7856208,42.3431,-71.0715473,$180.00,1,180,South End,Apartment,Private room,2
6758443,42.3432702,-71.0784884,$150.00,1,150,South End,Apartment,Entire home/apt,2
6758462,42.3432702,-71.0784884,$137.00,1,137,South End,Apartment,Entire home/apt,2
1810397,42.3431,-71.0715473,$800.00,4,200,South End,Apartment,Entire home/apt,8
14819274,42.3456679,-71.072746,$199.00,1,199,South End,Apartment,Entire home/apt,2
7377034,42.3440218,-71.0662082,$133.00,2,66.5,South End,Condominium,Private room,4
8201104,42.3317581,-71.0816244,$299.00,3,99.6666666666667,South End,Condominium,Entire home/apt,5
13460331,42.3371651,-71.0683402,$135.00,1,135,South End,Apartment,Private room,1
14770892,42.3443772,-71.0689723,$275.00,2,137.5,South End,Condominium,Entire home/apt,4
453660,42.342851,-71.0727874,$99.00,1,99,South End,Apartment,Private room,2
14589341,42.336056,-71.0727196,$350.00,2,175,South End,Bed & Breakfast,Private room,3
12049787,42.3456679,-71.072746,$170.00,2,85,South End,Apartment,Entire home/apt,2
3808557,42.3369044,-71.0773971,$450.00,3,150,South End,Apartment,Entire home/apt,6
1119740,42.3415954,-71.0804424,$186.00,1,186,South End,Apartment,Entire home/apt,2
2513870,42.3415954,-71.0804424,$300.00,1,300,South End,Apartment,Entire home/apt,4
12034317,42.3395872,-71.0757026,$200.00,1,200,South End,Apartment,Entire home/apt,4
3842286,42.3452455,-71.0729927,$189.00,1,189,South End,Apartment,Entire home/apt,4
13377097,42.3437186,-71.0735154,$150.00,1,150,South End,Townhouse,Entire home/apt,2
7920541,42.3374284,-71.0720313,$179.00,2,89.5,South End,Condominium,Entire home/apt,4
2694019,42.3485196,-71.0765708,$250.00,1,250,South End,Apartment,Entire home/apt,3
11590512,42.3374284,-71.0720313,$229.00,1,229,South End,Condominium,Entire home/apt,2
10656576,42.3418147,-71.0782554,$250.00,2,125,South End,Apartment,Entire home/apt,4
5593888,42.3369044,-71.0773971,$89.00,1,89,South End,Apartment,Private room,2
9706279,42.3374284,-71.0720313,$80.00,1,80,South End,Apartment,Private room,1
14817983,42.336127,-71.0752762,$119.00,1,119,South End,Apartment,Private room,2
7592616,42.3385143,-71.0762779,$140.00,1,140,South End,Apartment,Entire home/apt,2
826555,42.3467364,-71.0718314,$84.00,2,42,South End,Apartment,Entire home/apt,4
7740592,42.3439178,-71.0758777,$700.00,2,350,South End,House,Entire home/apt,4
13605430,42.3422593,-71.0695248,$250.00,1,250,South End,Condominium,Entire home/apt,2
10656206,42.3369044,-71.0773971,$200.00,2,100,South End,Apartment,Entire home/apt,4
14486599,42.336127,-71.0752762,$99.00,1,99,South End,Apartment,Private room,2
7095320,42.3385143,-71.0762779,$150.00,2,75,South End,Apartment,Entire home/apt,4
12308161,42.3369044,-71.0773971,$119.00,1,119,South End,Apartment,Private room,2
9508975,42.3383079,-71.0709452,$300.00,2,150,South End,Apartment,Entire home/apt,4
6248526,42.3444775,-71.0738024,$170.00,1,170,South End,Apartment,Entire home/apt,2
1071144,42.3415954,-71.0804424,$269.00,1,269,South End,Apartment,Entire home/apt,2
989163,42.340922,-71.0773107,$170.00,1,170,South End,Apartment,Entire home/apt,2
9197535,42.3485196,-71.0765708,$100.00,1,100,South End,Apartment,Private room,1
22354,42.3467364,-71.0718314,$135.00,1,135,South End,Bed & Breakfast,Private room,1
12916551,42.3415954,-71.0804424,$159.00,2,79.5,South End,Apartment,Entire home/apt,6
7214920,42.3383079,-71.0709452,$250.00,2,125,South End,Condominium,Entire home/apt,3
7755144,42.340922,-71.0773107,$225.00,1,225,South End,Apartment,Entire home/apt,3
10391455,42.3369044,-71.0773971,$75.00,1,75,South End,Apartment,Private room,2
5639731,42.3414072,-71.0789189,$144.00,1,144,South End,Apartment,Entire home/apt,2
9574727,42.3374284,-71.0720313,$170.00,1,170,South End,Apartment,Entire home/apt,1
6134013,42.3431182,-71.0699528,$120.00,1,120,South End,House,Private room,2
14522631,42.340922,-71.0773107,$139.00,2,69.5,South End,Apartment,Entire home/apt,4
4461846,42.3432702,-71.0784884,$147.00,1,147,South End,Apartment,Entire home/apt,2
6444303,42.3415199,-71.0747768,$217.00,1,217,South End,Apartment,Private room,2
824244,42.3467364,-71.0718314,$95.00,1,95,South End,Apartment,Private room,4
22208,42.3415954,-71.0804424,$225.00,1,225,South End,Apartment,Entire home/apt,2
7575052,42.340922,-71.0773107,$200.00,2,100,South End,Apartment,Entire home/apt,4
11060140,42.3415954,-71.0804424,$189.00,1,189,South End,Apartment,Entire home/apt,2
14125957,42.3433918,-71.0776627,$150.00,1,150,South End,Apartment,Entire home/apt,2
12587887,42.3383079,-71.0709452,$279.00,2,139.5,South End,Apartment,Entire home/apt,4
1038465,42.3467364,-71.0718314,$135.00,1,135,South End,House,Private room,1
12653367,42.3456679,-71.072746,$200.00,1,200,South End,Apartment,Entire home/apt,2
8753913,42.3369044,-71.0773971,$240.00,2,120,South End,Apartment,Entire home/apt,4
9949819,42.3456679,-71.072746,$77.00,1,77,South End,Apartment,Shared room,2
2495047,42.340922,-71.0773107,$160.00,1,160,South End,Apartment,Entire home/apt,2
9853959,42.3415954,-71.0804424,$195.00,2,97.5,South End,Apartment,Entire home/apt,4
10671192,42.338942,-71.0787036,$175.00,1,175,South End,Apartment,Entire home/apt,2
9446242,42.3504366,-71.0726569,$150.00,1,150,South End,Apartment,Private room,1
9474436,42.3457835,-71.076447,$228.00,1,228,South End,Apartment,Entire home/apt,2
1200502,42.3393905,-71.0767268,$145.00,1,145,South End,Apartment,Entire home/apt,2
9757412,42.3369044,-71.0773971,$89.00,1,89,South End,Apartment,Private room,1
7508063,42.3440218,-71.0662082,$238.00,2,119,South End,Apartment,Entire home/apt,6
7901248,42.336127,-71.0752762,$161.00,1,161,South End,Apartment,Entire home/apt,3
14094279,42.3600825,-71.0588801,$149.00,1,149,South End,Apartment,Private room,2
7114655,42.3440218,-71.0662082,$300.00,5,60,South End,Condominium,Entire home/apt,5
8815257,42.3374284,-71.0720313,$177.00,3,59,South End,Apartment,Entire home/apt,6
2215762,42.340922,-71.0773107,$185.00,1,185,South End,Apartment,Entire home/apt,2
14372667,42.3385143,-71.0762779,$240.00,1,240,South End,Apartment,Entire home/apt,4
3903273,42.342851,-71.0727874,$225.00,1,225,South End,Apartment,Entire home/apt,2
12979965,42.3317581,-71.0816244,$125.00,1,125,South End,Condominium,Private room,2
13078164,42.3393905,-71.0767268,$175.00,1,175,South End,Apartment,Entire home/apt,2
5067019,42.3485196,-71.0765708,$150.00,2,75,South End,Apartment,Entire home/apt,2
5640375,42.3414072,-71.0789189,$122.00,1,122,South End,Apartment,Entire home/apt,2
14405817,42.3440218,-71.0662082,$125.00,1,125,South End,Apartment,Entire home/apt,2
14589471,42.336056,-71.0727196,$325.00,1,325,South End,Bed & Breakfast,Private room,2
13713445,42.3467364,-71.0718314,$170.00,1,170,South End,Townhouse,Private room,2
13078068,42.3437186,-71.0735154,$160.00,1,160,South End,Condominium,Entire home/apt,2
7095658,42.3385143,-71.0762779,$199.00,2,99.5,South End,Apartment,Entire home/apt,4
8096900,42.3383079,-71.0709452,$160.00,1,160,South End,Apartment,Entire home/apt,4
6426364,42.340922,-71.0773107,$200.00,1,200,South End,Apartment,Entire home/apt,4
4787233,42.3369044,-71.0773971,$200.00,2,100,South End,Apartment,Entire home/apt,4
7916575,42.3432702,-71.0784884,$150.00,1,150,South End,Apartment,Entire home/apt,2
12094488,42.3406132,-71.0680406,$350.00,2,175,South End,Condominium,Entire home/apt,2
8211468,42.3485196,-71.0765708,$139.00,1,139,South End,Apartment,Entire home/apt,2
1428355,42.3443772,-71.0689723,$80.00,1,80,South End,Apartment,Entire home/apt,2
12290886,42.3442289,-71.0785022,$215.00,2,107.5,South End,Apartment,Entire home/apt,4
526970,42.3467364,-71.0718314,$130.00,1,130,South End,House,Private room,2
2395326,42.3485196,-71.0765708,$183.00,1,183,South End,Condominium,Entire home/apt,2
10734159,42.3369044,-71.0773971,$188.00,2,94,South End,Apartment,Entire home/apt,8
8014383,42.3426483,-71.0778494,$215.00,1,215,South End,Apartment,Entire home/apt,2
4609785,42.3369044,-71.0773971,$75.00,1,75,South End,Apartment,Private room,2
5867761,42.3406132,-71.0680406,$45.00,1,45,South End,Apartment,Private room,1
5834930,42.3485196,-71.0765708,$125.00,1,125,South End,Apartment,Private room,2
8309604,42.3494196,-71.0745821,$290.00,2,145,South End,Apartment,Entire home/apt,4
7965521,42.3485196,-71.0765708,$215.00,1,215,South End,Apartment,Entire home/apt,2
1401625,42.3415954,-71.0804424,$255.00,1,255,South End,Apartment,Entire home/apt,2
11470818,42.3429583,-71.0795733,$300.00,1,300,South End,Apartment,Entire home/apt,2
13928400,42.336127,-71.0752762,$169.00,1,169,South End,Apartment,Private room,2
11634638,42.3456679,-71.072746,$140.00,1,140,South End,Apartment,Private room,1
8406972,42.3377967,-71.0705763,$250.00,1,250,South End,Apartment,Entire home/apt,5
5768819,42.3432702,-71.0784884,$155.00,1,155,South End,Apartment,Entire home/apt,2
5588537,42.3437186,-71.0735154,$200.00,1,200,South End,Apartment,Entire home/apt,2
10656899,42.3369044,-71.0773971,$119.00,1,119,South End,Apartment,Private room,2
6276572,42.3415954,-71.0804424,$189.00,1,189,South End,Apartment,Entire home/apt,2
625012,42.346111,-71.072974,$250.00,1,250,South End,Apartment,Private room,2
13912472,42.3467364,-71.0718314,$254.00,2,127,South End,Apartment,Entire home/apt,4
7342489,42.3432702,-71.0784884,$225.00,2,112.5,South End,Apartment,Entire home/apt,4
6850880,42.3432702,-71.0784884,$137.00,1,137,South End,Apartment,Entire home/apt,2
7325084,42.3432702,-71.0784884,$146.00,1,146,South End,Apartment,Entire home/apt,2
705919,42.342408,-71.0802115,$199.00,1,199,South End,Apartment,Entire home/apt,3
5932402,42.3458587,-71.070428,$190.00,1,190,South End,Apartment,Entire home/apt,2
901914,42.3385143,-71.0762779,$249.00,1,249,South End,Apartment,Entire home/apt,2
5718801,42.3432702,-71.0784884,$150.00,1,150,South End,Apartment,Entire home/apt,2
9487079,42.3469135,-71.0725804,$106.00,1,106,South End,Apartment,Entire home/apt,2
4410142,42.3467364,-71.0718314,$200.00,1,200,South End,Apartment,Entire home/apt,3
8301926,42.3401342,-71.0788497,$99.00,1,99,South End,Apartment,Private room,2
5153080,42.340922,-71.0773107,$139.00,1,139,South End,Apartment,Private room,2
4278067,42.340922,-71.0773107,$175.00,1,175,South End,Apartment,Entire home/apt,4
7620413,42.338942,-71.0787036,$200.00,1,200,South End,Condominium,Entire home/apt,2
1214214,42.340922,-71.0773107,$450.00,2,225,South End,Apartment,Entire home/apt,3
14489201,42.3494196,-71.0745821,$165.00,1,165,South End,Apartment,Entire home/apt,2
9094794,42.3369044,-71.0773971,$250.00,2,125,South End,Apartment,Entire home/apt,4
1425973,42.338942,-71.0787036,$350.00,3,116.666666666667,South End,House,Private room,6
986399,42.3431,-71.0715473,$295.00,1,295,South End,Townhouse,Private room,2
4549374,42.336127,-71.0752762,$199.00,1,199,South End,Apartment,Entire home/apt,3
639101,42.336056,-71.0727196,$299.00,1,299,South End,Bed & Breakfast,Private room,2
9207914,42.3374284,-71.0720313,$130.00,2,65,South End,Apartment,Entire home/apt,4
1365335,42.3317398,-71.084279,$160.00,1,160,South End,Apartment,Entire home/apt,3
11927580,42.3369044,-71.0773971,$250.00,2,125,South End,Apartment,Entire home/apt,4
11585459,42.3456679,-71.072746,$220.00,2,110,South End,House,Entire home/apt,4
5769127,42.3432702,-71.0784884,$150.00,1,150,South End,Apartment,Entire home/apt,2
4294557,42.3317581,-71.0816244,$280.00,2,140,South End,Condominium,Entire home/apt,5
6851459,42.3432702,-71.0784884,$150.00,1,150,South End,Apartment,Entire home/apt,2
5932267,42.3366634,-71.0748746,$250.00,1,250,South End,Apartment,Entire home/apt,2
6075932,42.3439178,-71.0758777,$185.00,1,185,South End,Apartment,Private room,2
8782991,42.3369044,-71.0773971,$140.00,1,140,South End,Apartment,Entire home/apt,2
4588530,42.3393905,-71.0767268,$150.00,1,150,South End,Apartment,Entire home/apt,3
13697966,42.3442289,-71.0785022,$165.00,1,165,South End,Apartment,Entire home/apt,2
8970393,42.3414072,-71.0789189,$275.00,2,137.5,South End,Apartment,Entire home/apt,4
9864083,42.3374284,-71.0720313,$150.00,1,150,South End,Apartment,Entire home/apt,2
5718921,42.3439178,-71.0758777,$225.00,2,112.5,South End,Apartment,Entire home/apt,4
4178790,42.336127,-71.0752762,$235.00,3,78.3333333333333,South End,Apartment,Entire home/apt,6
11687122,42.3374284,-71.0720313,$189.00,1,189,South End,Condominium,Entire home/apt,2
13697464,42.3442289,-71.0785022,$215.00,2,107.5,South End,Apartment,Entire home/apt,4
11796879,42.3440218,-71.0662082,$90.00,1,90,South End,Apartment,Private room,2
442735,42.3385143,-71.0762779,$250.00,3,83.3333333333333,South End,Apartment,Entire home/apt,5
12318093,42.3456679,-71.072746,$195.00,1,195,South End,Apartment,Entire home/apt,2
3415245,42.3422593,-71.0695248,$650.00,3,216.666666666667,South End,Apartment,Entire home/apt,6
14680277,42.3467364,-71.0718314,$189.00,2,94.5,South End,Apartment,Entire home/apt,3
12812461,42.336127,-71.0752762,$225.00,1,225,South End,Apartment,Entire home/apt,2
10567830,42.3415199,-71.0747768,$500.00,1,500,South End,Other,Shared room,1
10634364,42.3444775,-71.0738024,$149.00,1,149,South End,Apartment,Entire home/apt,4
543078,42.3461513,-71.0799468,$379.00,2,189.5,Back Bay,Apartment,Entire home/apt,4
12290477,42.3491606,-71.0841329,$136.00,2,68,Back Bay,Apartment,Entire home/apt,4
68902,42.3530681,-71.0812804,$359.00,2,179.5,Back Bay,Apartment,Entire home/apt,4
627048,42.3461513,-71.0799468,$299.00,2,149.5,Back Bay,Apartment,Entire home/apt,4
5280183,42.3530681,-71.0812804,$110.00,1,110,Back Bay,Apartment,Entire home/apt,2
9918240,42.3499074,-71.0862162,$170.00,3,56.6666666666667,Back Bay,Apartment,Entire home/apt,3
11275963,42.3530681,-71.0812804,$130.00,1,130,Back Bay,Apartment,Entire home/apt,2
3182473,42.3461513,-71.0799468,$259.00,1,259,Back Bay,Apartment,Entire home/apt,2
4887325,42.3499074,-71.0862162,$100.00,1,100,Back Bay,Apartment,Private room,1
13864961,42.3469184,-71.0875376,$99.00,1,99,Back Bay,Condominium,Private room,2
8048838,42.341887,-71.1629781,$175.00,1,175,Back Bay,Condominium,Entire home/apt,2
56927,42.3461513,-71.0799468,$289.00,1,289,Back Bay,Apartment,Entire home/apt,2
9824,42.3499074,-71.0862162,$209.00,1,209,Back Bay,Apartment,Entire home/apt,2
2189086,42.34586,-71.1073149,$80.00,1,80,Back Bay,Apartment,Private room,1
9858,42.3430431,-71.0830546,$449.00,2,224.5,Back Bay,Apartment,Entire home/apt,6
9860,42.3530681,-71.0812804,$251.00,1,251,Back Bay,Apartment,Entire home/apt,2
1174776,42.3499074,-71.0862162,$185.00,1,185,Back Bay,Apartment,Entire home/apt,1
28150,42.3530681,-71.0812804,$251.00,1,251,Back Bay,Apartment,Entire home/apt,2
716643,42.3461513,-71.0799468,$349.00,2,174.5,Back Bay,Apartment,Entire home/apt,4
13589,42.3530681,-71.0812804,$389.00,3,129.666666666667,Back Bay,Apartment,Entire home/apt,6
10859498,42.3499074,-71.0862162,$349.00,2,174.5,Back Bay,Apartment,Entire home/apt,6
9857,42.3530681,-71.0812804,$342.00,2,171,Back Bay,Apartment,Entire home/apt,4
12603280,42.3430431,-71.0830546,$232.00,1,232,Back Bay,Apartment,Entire home/apt,2
10882267,42.3499074,-71.0862162,"$1,250.00",3,416.666666666667,Back Bay,Apartment,Entire home/apt,5
4948724,42.3502606,-71.1077383,$249.00,1,249,Back Bay,Apartment,Entire home/apt,4
6214710,42.3530681,-71.0812804,$135.00,1,135,Back Bay,Apartment,Entire home/apt,1
2701124,42.3469184,-71.0875376,$280.00,2,140,Back Bay,Apartment,Entire home/apt,4
9373802,42.3469184,-71.0875376,$155.00,4,38.75,Back Bay,Apartment,Entire home/apt,8
14217967,42.3530681,-71.0812804,$200.00,1,200,Back Bay,Apartment,Entire home/apt,2
7749568,42.34586,-71.1073149,$150.00,1,150,Back Bay,Apartment,Entire home/apt,4
10037387,42.3499074,-71.0862162,$239.00,2,119.5,Back Bay,Apartment,Entire home/apt,4
14040844,42.3437785,-71.0822288,$160.00,1,160,Back Bay,Apartment,Entire home/apt,3
1322461,42.3485196,-71.0765708,$174.00,1,174,Back Bay,Apartment,Entire home/apt,2
7728508,42.3491606,-71.0841329,$199.00,0,Inf,Back Bay,Apartment,Entire home/apt,2
2277821,42.3503155,-71.0846959,$425.00,2,212.5,Back Bay,Apartment,Entire home/apt,5
14855656,42.3480975,-71.0886118,$220.00,2,110,Back Bay,Apartment,Entire home/apt,4
6908525,42.3491606,-71.0841329,$160.00,1,160,Back Bay,Apartment,Entire home/apt,2
7856323,42.3491606,-71.0841329,$199.00,0,Inf,Back Bay,Apartment,Entire home/apt,2
7474855,42.3491606,-71.0841329,$150.00,1,150,Back Bay,Apartment,Entire home/apt,2
7475379,42.3491606,-71.0841329,$150.00,1,150,Back Bay,Apartment,Entire home/apt,2
6879036,42.3491606,-71.0841329,$150.00,1,150,Back Bay,Apartment,Entire home/apt,2
2881388,42.3503155,-71.0846959,$695.00,3,231.666666666667,Back Bay,Apartment,Entire home/apt,7
14745087,42.3426483,-71.0778494,$189.00,1,189,Back Bay,Apartment,Entire home/apt,2
7474044,42.3491606,-71.0841329,$148.00,1,148,Back Bay,Apartment,Entire home/apt,2
8188894,42.352276,-71.0808655,$400.00,1,400,Back Bay,Apartment,Entire home/apt,2
8410270,42.339904,-71.0898892,$160.00,1,160,Back Bay,Apartment,Entire home/apt,2
7698631,42.3530681,-71.0812804,$300.00,3,100,Back Bay,Apartment,Entire home/apt,6
7159343,42.3499074,-71.0862162,$200.00,1,200,Back Bay,Apartment,Entire home/apt,4
14858003,42.3489614,-71.0967702,$275.00,2,137.5,Back Bay,Apartment,Entire home/apt,5
14723758,42.3530681,-71.0812804,$166.00,1,166,Back Bay,Loft,Entire home/apt,3
8663351,42.3483934,-71.0878787,$160.00,2,80,Back Bay,Apartment,Entire home/apt,3
14041036,42.3437785,-71.0822288,$160.00,1,160,Back Bay,Apartment,Entire home/apt,3
13729738,42.3600825,-71.0588801,$130.00,2,65,Back Bay,Apartment,Private room,3
4603803,42.337739,-71.0957317,$100.00,1,100,Back Bay,Apartment,Private room,2
13614982,42.3485196,-71.0765708,$225.00,2,112.5,Back Bay,Apartment,Entire home/apt,4
4143561,42.3461513,-71.0799468,$363.00,3,121,Back Bay,Apartment,Entire home/apt,5
12304165,42.3491606,-71.0841329,$105.00,1,105,Back Bay,Apartment,Private room,2
6323935,42.3437785,-71.0822288,$185.00,1,185,Back Bay,Apartment,Entire home/apt,2
311240,42.3530681,-71.0812804,$175.00,1,175,Back Bay,Apartment,Entire home/apt,2
4603588,42.3530681,-71.0812804,$175.00,1,175,Back Bay,Apartment,Entire home/apt,3
13090471,42.337739,-71.0957317,$80.00,1,80,Back Bay,Apartment,Private room,1
9993826,42.3461513,-71.0799468,$219.00,1,219,Back Bay,Apartment,Entire home/apt,3
9993602,42.3461513,-71.0799468,$219.00,1,219,Back Bay,Apartment,Entire home/apt,3
10812807,42.342697,-71.0834684,$110.00,1,110,Back Bay,Apartment,Entire home/apt,2
2915643,42.3485196,-71.0765708,$289.00,2,144.5,Back Bay,Condominium,Entire home/apt,4
13466910,42.3491606,-71.0841329,$350.00,4,87.5,Back Bay,Apartment,Entire home/apt,6
14670143,42.3467364,-71.0718314,$199.00,2,99.5,Back Bay,Apartment,Entire home/apt,3
5455004,42.3461513,-71.0799468,$232.00,3,77.3333333333333,Back Bay,Apartment,Entire home/apt,5
6552654,42.3437785,-71.0822288,$180.00,1,180,Back Bay,Apartment,Entire home/apt,2
8584276,42.341887,-71.1629781,$189.00,2,94.5,Back Bay,Condominium,Entire home/apt,4
1264217,42.3430046,-71.0824988,$165.00,1,165,Back Bay,Apartment,Entire home/apt,3
9698823,42.3491606,-71.0841329,$165.00,1,165,Back Bay,Apartment,Entire home/apt,3
48612,42.345129,-71.0799194,$375.00,2,187.5,Back Bay,Apartment,Entire home/apt,5
5455293,42.3461513,-71.0799468,$298.00,3,99.3333333333333,Back Bay,Apartment,Entire home/apt,5
